bathrooms,constructed_year,description,elevator,energetic_qualification_kWhm2_year,floor,heater_system,its_new,m2_build,neigh_m2_useful,neighbourhood,garden,price_down_euro,price_down_percentage,price_euro,price_m2,real_estate,ref,rooms,status,terrace,title,link,avg_neigh_euro_m2,neigh_quality,neigh_type,neigh_floors,neigh_rent,neigh_rooms
2,1975,Estrena vida en la nueva área metropolitana de Barcelona AQ URBAN FIRA  Descubre las oportunidades de tu nueva vivienda en una localización privilegiada.  AQ Urban Fira te ofrece esta vivienda de 4 dormitorios y amplia terraza en primera planta con amplios espacios abiertos para que tu nueva casa esté llena de luz. Además cuenta con zona ajardinada y zona de juegos. Piscina y pista de pádel incluidas en el precio.  AQ Urban Fira limita con la C-31 el barrio de La Marina de Sants El Prat de Llobregat y Hospitalet de Llobregat. Además se encuentra en una ubicación estratégica al estar situada entre el Puerto y el Aeropuerto de Barcelona.,1,0,2,null,1,67,75,La Marina del Prat Vermell,0,0,0,228700,3413,AQ Urban Fira,Ref.: a1S1t000005mL0KEAU.ai,2,1,1,Piso en venta en calle del Foc 30,http://idealista.com/inmueble/91566623/,0,0.1070477113102446,15,6,0.3747275369338823,4
2,1975,Estrena vida en la nueva área metropolitana de Barcelona AQ URBAN FIRA  Descubre las oportunidades de tu nueva vivienda en una localización privilegiada.  AQ Urban Fira te ofrece esta vivienda de 4 dormitorios y amplia terraza en primera planta con amplios espacios abiertos para que tu nueva casa esté llena de luz. Además cuenta con zona ajardinada y zona de juegos. Piscina y pista de pádel incluidas en el precio.  AQ Urban Fira limita con la C-31 el barrio de La Marina de Sants El Prat de Llobregat y Hospitalet de Llobregat. Además se encuentra en una ubicación estratégica al estar situada entre el Puerto y el Aeropuerto de Barcelona.,1,0,2,null,1,84,75,La Marina del Prat Vermell,0,0,0,291700,3473,AQ Urban Fira,Ref.: a1S1t000005mL0KEAU.ah,3,1,1,Piso en venta en calle del Foc 30,http://idealista.com/inmueble/91566532/,0,0.1070477113102446,15,6,0.3747275369338823,4
1,1975,Estrena vida en la nueva área metropolitana de Barcelona AQ URBAN FIRA  Descubre las oportunidades de tu nueva vivienda en una localización privilegiada.  AQ Urban Fira te ofrece esta vivienda de 4 dormitorios y amplia terraza en primera planta con amplios espacios abiertos para que tu nueva casa esté llena de luz. Además cuenta con zona ajardinada y zona de juegos. Piscina y pista de pádel incluidas en el precio.  AQ Urban Fira limita con la C-31 el barrio de La Marina de Sants El Prat de Llobregat y Hospitalet de Llobregat. Además se encuentra en una ubicación estratégica al estar situada entre el Puerto y el Aeropuerto de Barcelona.,1,0,2,null,1,50,75,La Marina del Prat Vermell,0,0,0,169800,3396,AQ Urban Fira,Ref.: a1S1t000005mL0KEAU.ag,1,1,1,Piso en venta en calle del Foc 30,http://idealista.com/inmueble/91566531/,0,0.1070477113102446,15,2,0.3747275369338823,4
3,1930,Piso en venta cerca de Plaça Adriano Sant Gervasi - Galvany En la zona alta de Barcelona en el&nbsp; prestigioso barrio de Sant Gervasi - Galvany en la misma Plaça Adriano rodeado de exclusivos comercios cerca de reconocidos colegios y bien comunicado encontramos esta elegante propiedad con vistas despejadas. La propiedad dispone de dos accesos uno por la puerta principal y otro por la puerta de servicio. Tiene de una distribución lógica y racional diferenciándose claramente la zona de día de la zona de noche; en la zona de día encontramos un gran salón comedor en dos ambientes con chimenea &nbsp;grandes ventanales y muy luminoso la cocina amplia con office zona de agua y zona de plancha. En la zona de noche encontramos un aseo de cortesía y cuatro&nbsp; habitaciones una de ellas en suite y las otras tres comparten otro baño dos de las habitaciones son exteriores muy luminosas y una de ellas con acceso a una agradable terraza-balcón de aprox 7 m2. El inmueble dispone de una plaza de garaje grande para dos coches y moto en la finca de enfrente opcional por 30.000€.,1,183,3,Gas natural,0,182,105,Sarrià-Sant Gervasi,1,0,0,895000,4918,aProperties Real Estate Barcelona,Ref.: VB2007055-5,4,2,0,Piso en venta en Sant Gervasi - Galvany,http://idealista.com/inmueble/91564860/,4396,0.13981191222570533,15,4,0.37025218733916626,5
1,1970,Bonito piso reformado perfecto para entrar a vivir!  A tan solo a unos pasos del metro de Vilapicina (L5) autobuses supermercados farmacias parques colegios cerca del El Corte Ingles de Can Baró centro comercial SOM multiespai    La vivienda consta de 85m² distribuidos en: Dos habitaciones dobles una individual lavabo completo cocina independiente lavadero y un amplio salón-comedor.    Extras: agua ascensor calefacción luz puerta blindada autobuses árboles céntrico centros comerciales centros médicos colegios hospitales metro supermercados vigilancia 24h    Para más información no dude en llamarnos no lo dejes escapar!  *la vivienda se vende sin muebles*.,1,241,2,null,0,85,75,Vilapicina i la Torre Llobeta,0,279000,5,264000,3106,Finques Geimsu,Ref.: GEIMSU00313,3,2,0,Piso en venta en paseo de Fabra i Puig,http://idealista.com/inmueble/91444180/,2819,0.0522757999098693,7,5,0.21847679134745382,4
1,1980,Luminoso piso ubicado en barrio del Carmelo en una zona tranquila y familiar junto a los Jardines de Jaume Planes i Alemany. Goza de una muy buna comunicación por transporte público a una calle de la parada de metro de Carmel  La vivienda se encuentra en muy buen estado cocina y baños de reciente reforma y bonitos acabados. Se distribuye en en tres dormitorios dos dobles y uno individual un salón comedor con salida a terraza y cocina independiente.  No deje de visitarlo gran oportunidad.,1,0,1,Calefacción individual,0,70,75,El Carmel,0,169000,5,161000,2300,Alejandra Trize Inmo,Anuncio: 91237208,3,2,1,Piso en venta en Agudells 87,http://idealista.com/inmueble/91237208/,2451,0.03923096908287871,1,2,0.16861522473369706,4
1,1974,Piso de 119 m2 consta de 4 habitaciones ( 3 dobles 1 individual). Baño y cocina reformados comedor luminoso con aire acondicionado y con un balcón amplio. Finca con ascensor.  ¡NO DUDES EN VENIR A VISITARLO!  La red Kiron del Grupo Tecnocasa te ayudará a buscar la financiación que mejor se adapte a tus necesidades. Son expertos en el sector financiero y están a tu disposición para que elijas la hipoteca que mejor se adapte a ti. Hasta un 100%. ´. ´.  Cuando pasees por la parte antigua del distrito creerás que te has teletransportado a un pueblecito encantador de la Catalunya interior. Lo vivirás en los alrededores de la plaza Mercadal en la plaça de Orfila podrás admirar la iglesia neoclásica de Sant Andreu del Palomar. Y en la iglesia de Sant Pacià podrás admirar un mosaico de Gaudí. La calle Gran de Sant Andreu es el dinámico cent...,1,0,1,null,0,119,75,Sant Andreu,0,315000,5,299000,2513,Desarrollo Sant Andreu S.L.U,Ref.: ED-03,4,2,0,Piso en venta en plaza de Mossèn Clapés,http://idealista.com/inmueble/88096757/,2904,0.09151204427083337,25,8,0.1864013671875,4
5,1979,Exclusivo ático con piscina en Tres Torres En el prestigioso barrio de Tres Torres nos encontramos éste fantástico ático dúplex de 447m² con piscina privada en la terraza. Desde el distribuidor accedemos a un amplio salón comedor a tres ambientes de más de 75m² &nbsp;con salida a la terraza parte de la cuál fue parcialmente cubierta. La zona de noche en la planta principal consta de&nbsp; una habitación en suite dos amplias habitaciones dobles que comparten baño y una amplia suite principal con vestidor y acceso a escalera interior para acceder a la planta superior. Una amplia cocina office con acceso al comedor lavadero habitación de servicio con baño. En la parte superior nos encontramos con un gran recibidor otra sala polivalente con grandes ventanales y una maravillosa suite principal con vestidor. Dicha planta dispone de una maravillosa terraza de casi 170m² con&nbsp; impresionantes vistas a Barcelona y salida a la piscina particular. La propiedad incluye tres plazas de parking zona comunitaria con piscina sala de juegos para niños y vigilancia 24 horas.,1,0,6,Gas natural,0,500,75,Sarrià-Sant Gervasi,1,0,0,2950000,5900,aProperties Real Estate Barcelona,Ref.: VB2001014-5,7,2,1,Ático en venta en Les Tres Torres,http://idealista.com/inmueble/91250029/,3511,0.13981191222570533,15,1,0.34054951134058636,5
5,1979,Piso exclusivo en Tres Torres El piso es una pieza única es ideal para una familia que les gustan los espacios amplios y luminosos todas las estancias son exteriores con una terraza muy disfrutable.  Su distribución es muy buena. Desde la &nbsp;puerta principal accedemos a un hall amplio desde el que accedemos al salón. En este se diferencian claramente &nbsp;tres zonas. Desde una de ellas se accede a una terraza&nbsp; con muy buena orientación y gran tranquilidad. &nbsp; En esta zona tenemos también un aseo de cortesía.  Desde la zona comedor se accede a una gran cocina office exterior con sol de mediodía tarde. Tiene una gran despensa así como muchos armarios. Se comunica con lavadero amplio y zona de servicio con su propio baño completo. Por el ascensor de servicio se puede acceder a la esta zona directamente.  Para acceder a la zona de noche se pasa por un amplio pasillo que nos conduce al distribuidor de habitaciones. Allí&nbsp; nos encontramos con 5 dormitorios. &nbsp;Uno de ellos está en suite con gran vestidor y baño. Los otros cuatro dormitorios son dobles y comparten dos baños completos  El piso se vende con 3 amplias plazas de parking y trastero.,1,183,2,Gas natural,0,355,45,Sarrià-Sant Gervasi,1,0,0,2300000,6479,aProperties Real Estate Barcelona,Ref.: VB1912020-5,6,2,1,Piso en venta en Les Tres Torres,http://idealista.com/inmueble/91249994/,2996,0.13981191222570533,7,8,0.1886531365313653,5
2,1965,Piso a estrenar de tres dormitorios cerca del Mercat de Sant Antoni En un edificio del 1965 con ascensor encontramos este bonito y luminoso piso totalmente reformado a estrenar de unos 76 m2 aproximadamente. Está ubicado a pocos metros del recién rehabilitado&nbsp; Mercado modernista de Sant Antoni y de una de las calle más de moda de Barcelona la calle Parlament.  La vivienda se compone de tres dormitorios dos dobles y uno individual dos baños completos y una amplia zona de día con cocina y salón comedor.  La propiedad goza de mucha luz natural gracias a su altura un quinto real &nbsp; y su orientación sur-oeste. El salón y el dormitorio principal tienen vistas despejadas a un patio de manzana.  El edificio tiene conserje.  Una óptima oportunidad para inversor que busca rentabilidad o para quien quiere vivir en una de las zonas más céntrica de Barcelona en un barrio con encanto bohemio y en plena regeneración.,1,237,5,Gas natural,0,76,75,Ciutat Vella,0,0,0,290000,3816,aProperties Real Estate Barcelona,Ref.: VB1911032-5,3,2,0,Piso en venta en El Raval,http://idealista.com/inmueble/91249884/,3618,0.10027511482608709,0,0,0.3010066103572984,4
4,2001,Chalet de lujo en venta en Sarrià - Sant Gervasi En la exclusiva zona alta de Barcelona con excelente comunicación para las salidas y entradas a Barcelona cerca de los colegios internacionales y prestigiosas escuelas de negocios encontramos esta vivienda de arquitectura moderna y única de 613 m2 construidos con materiales de alta calidad y diseño vanguardista. Ofrece modernidad tecnología lujo y comodidad en el hogar con espacios amplios y luminosos líneas sencillas y formas simples. &nbsp; Consta de tres plantas en la planta baja se encuentra un gran salón de 150m2 amplio comedor cocina totalmente equipada con electrodomésticos de alta gama salida una gran terraza chill out con comedor zona solárium piscina y jardines. &nbsp; En la primera planta hay dos dormitorios dobles que comparten un baño y un gran espacio abierto...,0,283,0,Gas natural,0,613,75,Sarrià-Sant Gervasi,1,0,0,2900000,4731,aProperties Real Estate Barcelona,Ref.: VB1911009-5,4,2,1,Casa o chalet en venta en Sarrià,http://idealista.com/inmueble/91249883/,3649,0.06788321167883216,15,4,0.2936733692986758,5
1,2002,PIso situado en la calle Josep Pla en Diagonal Mar Barcelona Esta fantástica propiedad se encuentra en el exclusivo complejo residencial de alto standing de Illa del Llac a tan solo 200m2 de la playa y junto al centro comercial de Diagonal Mar. El complejo residencial dispone de servicio de conserjería vigilancia 24 horas dos pistas de pádel dos piscinas zona de gimnasio zona de recreo infantil y sala para encuentros familiares.  El piso se encuentra en la planta 11ª del edificio con una superficie de 77m2 construidos con una agradable terraza de 640m2 en la que poder disfrutar de agradables momentos de relax durante casi todo el año.  La propiedad tiene separada la zona de día de la de noche y se distribuye de la siguiente manera: al entrar al piso encontramos un agradable recibidor desde el cual podemos acceder tanto a la coc...,1,171,11,Eléctrica,0,80,75,Sant Martí,1,0,0,595000,7438,aProperties Real Estate Barcelona,Ref.: VB1909010-5,2,2,0,Piso en venta en Diagonal Mar i el Front Marítim del Poblenou,http://idealista.com/inmueble/91249871/,0,0.060413354531001606,25,9,0.1414061119943473,4
5,1979,Piso en venta en Sant Gervasi Esta espectacular vivienda se encuentra ubicada en unos de los más prestigiosos barrios de Barcelona cerca de los mejores colegios y muy bien conectado con las salidas de la ciudad. Es un piso reformado íntegramente de impecable y exquisito interiorismo con acabados de alta calidad.  Cuenta con espacios de gran amplitud en sus&nbsp; 300m² idealmente distribuidos. La zona de día cuenta con un amplio recibidor un gran salón de tres estancias comedor cocina office totalmente equipada &nbsp;una habitación y un baño de servicio. &nbsp;&nbsp; En la zona de&nbsp; noche encontramos cuatro amplias&nbsp; habitaciones exteriores y con armarios empotrados. La habitación principal es en suite. Dos habitaciones dobles que comparten un baño y una cuarta habitación doble que cuenta con un baño. En total la vivienda ...,1,159,1,Gas natural,0,257,75,Sarrià-Sant Gervasi,1,0,0,1650000,6420,aProperties Real Estate Barcelona,Ref.: VB1904032-5,5,2,1,Piso en venta en Les Tres Torres,http://idealista.com/inmueble/91249859/,3649,0.0548636129696346,7,5,0.2769474239493582,4
